,husage,husunion,husearns,huseduc,husblck,hushisp,hushrs,kidge6,earns,age,black,educ,hispanic,union,faminc,husexp,exper,kidlt6,hours,nwifeinc,inlf,hrwage
3241,58,0.0,846,14,0,0,40,0,160.0,57,0,12,0,0.0,27500,38,39,0,21,19.18,1,7.619047999999999
3242,43,0.0,961,18,0,0,40,1,577.0,41,0,13,0,0.0,3000,19,22,0,40,0.0,1,14.425
3243,28,0.0,1923,16,0,0,60,0,615.0,27,0,16,0,0.0,3000,6,5,0,40,0.0,1,15.375
3245,48,0.0,715,12,0,0,40,1,515.0,39,0,18,0,1.0,45000,30,15,0,50,18.22,1,10.3
3246,20,0.0,280,11,0,0,40,0,210.0,19,0,10,0,0.0,17500,3,3,1,30,6.58,1,7.0
3247,35,1.0,700,17,0,0,40,0,700.0,34,0,17,0,1.0,67500,12,11,1,40,31.1,1,17.5
3248,55,1.0,650,2,1,0,40,1,250.0,53,1,16,0,0.0,37500,47,31,0,40,24.5,1,6.25
3254,38,0.0,950,16,0,0,50,0,240.0,32,0,16,1,0.0,55000,16,10,1,48,42.52,1,5.0
3255,25,0.0,400,12,0,0,40,1,206.0,26,0,12,0,0.0,27500,7,8,0,40,16.788,1,5.15
3258,56,0.0,800,9,0,0,40,0,500.0,53,0,12,0,0.0,45000,41,35,0,40,19.0,1,12.5
3260,48,0.0,285,13,0,0,54,0,300.0,41,0,13,0,0.0,32500,29,22,0,40,16.9,1,7.5
3262,52,0.0,850,12,0,0,40,0,360.0,49,0,12,0,0.0,67500,34,31,0,40,48.78,1,9.0
3264,53,0.0,900,8,0,0,20,1,85.0,37,0,11,0,0.0,17500,39,20,0,20,13.08,1,4.25
3267,42,0.0,981,18,0,0,48,1,1056.0,46,0,18,0,0.0,112500,18,22,0,45,57.588,1,23.46667
3268,32,1.0,700,16,0,0,40,0,600.0,30,0,16,0,1.0,67500,10,8,1,35,36.3,1,17.14286
3269,27,0.0,250,12,0,0,48,0,234.0,28,0,12,0,0.0,22500,9,10,0,40,10.332,1,5.85
3270,37,0.0,255,12,0,0,30,1,166.0,36,0,12,0,0.0,22500,19,18,0,35,13.868,1,4.742857
3271,25,0.0,200,12,0,0,52,0,170.0,24,0,11,0,0.0,11500,7,7,0,36,2.66,1,4.722222
3272,64,0.0,500,5,1,0,40,1,300.0,54,1,10,0,0.0,37500,53,38,0,40,21.9,1,7.5
3273,46,0.0,865,14,0,0,56,0,250.0,43,0,12,0,0.0,37500,26,25,0,40,24.5,1,6.25
3274,51,0.0,320,8,1,0,40,0,320.0,40,1,12,0,0.0,32500,37,22,0,40,15.86,1,8.0
3276,43,0.0,450,10,0,0,60,1,200.0,36,0,6,0,0.0,32500,27,24,0,36,22.1,1,5.555555
3277,35,0.0,326,14,0,0,50,1,225.0,37,0,15,0,0.0,22500,15,16,0,40,10.8,1,5.625
3282,45,0.0,615,16,1,0,40,1,731.0,43,1,16,0,1.0,67500,23,21,0,40,29.488000000000003,1,18.275
3284,57,1.0,816,13,0,0,38,0,192.0,56,0,12,0,0.0,55000,38,38,0,24,45.016000000000005,1,8.0
3290,52,1.0,612,9,0,0,40,0,660.0,52,0,12,0,1.0,67500,37,34,0,40,33.18,1,16.5
3296,45,0.0,500,14,0,0,50,0,360.0,39,0,13,0,0.0,55000,25,20,0,50,36.28,1,7.2
3297,23,0.0,336,12,0,0,40,0,232.0,23,0,12,0,0.0,22500,5,5,1,40,10.436,1,5.8
3298,27,0.0,400,12,0,0,40,0,325.0,24,0,12,0,0.0,37500,9,6,0,40,20.6,1,8.125
3299,53,0.0,480,12,0,0,40,1,550.0,52,0,12,0,0.0,45000,35,34,0,40,16.4,1,13.75
3304,61,0.0,650,13,0,1,40,1,195.0,51,0,18,1,0.0,55000,42,27,0,30,44.86,1,6.5
3305,36,0.0,750,15,0,0,50,1,225.0,37,0,14,0,0.0,55000,15,17,0,35,43.3,1,6.428571
3306,36,1.0,800,17,0,0,50,0,220.0,36,0,14,0,0.0,45000,13,16,1,20,33.56,1,11.0
3313,31,0.0,890,16,0,0,50,0,615.0,31,0,16,0,0.0,67500,9,9,0,40,35.52,1,15.375
3317,37,0.0,900,16,0,0,45,0,500.0,37,0,18,0,1.0,67500,15,13,0,45,41.5,1,11.11111
3318,26,0.0,480,12,0,0,40,0,560.0,24,0,12,0,0.0,45000,8,6,0,40,15.88,1,14.0
3327,51,0.0,440,12,0,0,40,0,192.0,48,0,12,0,0.0,45000,33,30,0,24,35.016,1,8.0
3329,33,0.0,378,13,0,0,42,0,384.0,29,0,13,0,0.0,27500,14,10,1,48,7.532,1,8.0
3333,40,1.0,700,14,0,0,40,0,479.0,36,0,14,0,1.0,45000,20,16,1,40,20.092,1,11.975
3338,26,0.0,166,13,0,0,30,0,18.0,24,0,14,0,0.0,17500,7,4,1,4,16.564,1,4.5
3339,34,1.0,385,12,0,0,44,0,235.0,24,0,12,0,0.0,32500,16,6,0,42,20.28,1,5.595238
3340,27,0.0,340,13,0,0,50,0,408.0,26,0,14,0,0.0,27500,8,6,1,40,6.284,1,10.2
3343,48,0.0,950,17,0,0,45,1,730.0,46,0,16,0,1.0,67500,25,24,0,45,29.54,1,16.22222
3349,26,0.0,750,14,0,0,40,1,394.0,25,0,11,0,0.0,55000,6,8,0,40,34.512,1,9.85
3350,57,0.0,750,16,0,0,50,0,905.0,54,0,18,0,0.0,112500,35,30,0,50,65.44,1,18.1
3351,50,1.0,740,18,0,0,40,1,880.0,46,0,16,0,1.0,67500,26,24,0,40,21.74,1,22.0
3352,54,1.0,673,17,0,0,60,0,550.0,53,0,16,0,1.0,112500,31,31,0,50,83.9,1,11.0
3353,26,0.0,500,13,0,1,48,0,425.0,22,0,14,0,0.0,45000,7,2,0,40,22.9,1,10.625
3354,45,0.0,1300,16,0,0,40,1,225.0,42,0,14,0,1.0,112500,23,22,0,35,100.8,1,6.428571
3356,40,0.0,480,13,0,0,34,0,865.0,44,0,18,0,1.0,67500,21,20,0,40,22.52,1,21.625
3357,31,0.0,850,16,0,0,20,0,71.0,36,0,12,0,0.0,112500,9,18,0,10,108.80799999999999,1,7.1
3359,26,0.0,325,16,0,0,41,0,442.0,28,0,16,0,0.0,45000,4,6,0,50,22.016,1,8.84
3361,29,1.0,700,12,0,0,45,0,700.0,23,0,12,0,1.0,67500,11,5,1,40,31.1,1,17.5
3362,34,0.0,900,12,0,0,45,1,240.0,32,0,12,0,0.0,45000,16,14,0,40,32.52,1,6.0
3367,42,0.0,1300,16,0,0,40,1,275.0,38,0,12,0,0.0,112500,20,20,0,25,98.2,1,11.0
3369,29,0.0,585,12,0,0,60,0,320.0,26,0,14,0,0.0,45000,11,6,1,40,28.36,1,8.0
3370,39,1.0,720,12,0,0,53,0,304.0,38,0,12,0,0.0,55000,21,20,1,40,39.192,1,7.6
3371,39,0.0,260,12,0,0,40,1,54.0,36,0,15,0,0.0,17500,21,15,0,12,14.692,1,4.5
3374,32,1.0,467,12,1,0,40,1,169.0,31,1,11,0,1.0,45000,14,14,0,25,36.211999999999996,1,6.76
3376,37,1.0,369,16,0,0,40,0,346.0,35,0,16,0,0.0,32500,15,13,1,40,14.508,1,8.65
3378,44,1.0,660,10,1,0,40,0,300.0,40,1,14,0,1.0,37500,28,20,0,40,21.9,1,7.5
3379,48,0.0,340,9,0,1,40,1,260.0,38,0,12,1,1.0,13750,33,20,0,40,0.23,1,6.5
3381,53,0.0,923,11,0,0,50,0,150.0,50,0,12,0,0.0,45000,36,32,0,20,37.2,1,7.5
3385,45,0.0,695,16,0,0,50,1,596.0,43,0,16,0,0.0,112500,23,21,0,40,81.508,1,14.9
3389,22,0.0,230,13,0,0,42,0,184.0,22,0,15,0,0.0,22500,3,1,0,40,12.932,1,4.6
3392,39,0.0,560,12,0,0,32,1,216.0,33,0,12,0,1.0,32500,21,15,0,35,21.268,1,6.171429
3393,38,0.0,711,16,0,0,45,1,280.0,39,0,16,0,1.0,37500,16,17,0,40,22.94,1,7.0
3395,45,1.0,640,12,0,0,42,1,256.0,37,0,12,0,0.0,32500,27,19,0,40,19.188,1,6.4
3398,45,0.0,400,12,0,0,40,1,300.0,40,0,12,0,0.0,27500,27,22,0,40,11.9,1,7.5
3399,49,0.0,255,12,0,0,15,0,149.0,44,0,12,0,0.0,22500,31,26,0,32,14.752,1,4.65625
3400,32,0.0,233,9,0,0,40,1,216.0,33,0,12,0,0.0,17500,17,15,0,35,6.268,1,6.171429
3401,38,0.0,700,18,0,0,43,1,500.0,33,0,18,1,0.0,67500,14,9,0,35,41.5,1,14.28571
3402,37,0.0,420,12,0,0,40,0,720.0,35,0,12,0,0.0,55000,19,17,1,40,17.56,1,18.0
3410,41,0.0,400,12,0,0,40,0,600.0,36,0,18,0,0.0,3000,23,12,0,40,0.0,1,15.0
3413,40,0.0,675,12,0,0,50,0,376.0,42,0,14,0,0.0,55000,22,22,1,40,35.448,1,9.4
3414,28,1.0,440,13,1,0,46,0,376.0,27,1,11,0,0.0,37500,9,10,1,40,17.948,1,9.4
3416,25,0.0,300,16,0,0,36,0,230.0,25,0,16,0,0.0,32500,3,3,0,40,20.54,1,5.75
3418,24,0.0,400,12,0,0,60,0,51.0,25,0,12,0,0.0,17500,6,7,0,12,14.847999999999999,1,4.25
3419,36,0.0,350,12,0,0,40,1,350.0,34,0,16,0,1.0,67500,18,12,0,40,49.3,1,8.75
3422,30,0.0,460,12,0,0,59,1,175.0,29,0,12,0,0.0,32500,12,11,0,35,23.4,1,5.0
3423,41,0.0,634,12,0,0,32,0,42.0,39,0,10,0,0.0,32500,23,23,0,6,30.316,1,7.0
3424,30,1.0,550,12,0,0,40,0,329.0,30,0,12,0,0.0,37500,12,12,1,40,20.392,1,8.225
3426,32,0.0,300,12,0,1,40,1,330.0,32,0,9,1,0.0,37500,14,17,0,32,20.34,1,10.3125
3427,57,0.0,1000,14,0,0,20,0,781.0,55,0,16,0,1.0,112500,37,33,0,40,71.888,1,19.525
3429,36,0.0,1000,14,0,0,50,0,150.0,23,0,12,0,0.0,27500,16,5,0,21,19.7,1,7.142857000000001
3430,55,0.0,189,10,0,0,50,0,206.0,50,0,11,0,0.0,32500,39,33,0,42,21.788,1,4.904762
3432,64,0.0,600,12,0,0,0,0,296.0,56,0,12,0,0.0,37500,46,38,0,40,22.108,1,7.4
3434,56,1.0,450,11,0,0,40,0,690.0,51,0,15,0,0.0,112500,39,30,0,40,76.62,1,17.25
3438,35,1.0,528,13,0,0,48,1,405.0,31,0,12,0,1.0,45000,16,13,0,40,23.94,1,10.125
3444,32,0.0,275,12,0,1,40,0,240.0,26,0,14,1,0.0,27500,14,6,0,40,15.02,1,6.0
3446,43,1.0,400,14,0,0,35,1,250.0,42,0,16,0,0.0,0,23,20,0,40,0.0,1,6.25
3449,52,0.0,342,12,0,0,40,0,342.0,52,0,12,0,0.0,37500,34,34,0,45,19.715999999999998,1,7.6
3450,57,1.0,350,9,0,0,40,0,210.0,57,0,12,0,0.0,22500,42,39,0,40,11.58,1,5.25
3451,38,1.0,520,12,0,0,40,0,68.0,30,0,12,0,0.0,22500,20,12,1,9,18.964000000000002,1,7.555555
3452,28,0.0,280,12,0,0,40,0,320.0,27,0,14,0,0.0,27500,10,7,1,40,10.86,1,8.0
3454,32,0.0,330,18,0,0,37,0,548.0,34,0,18,0,1.0,37500,8,10,1,50,9.004,1,10.96
3456,36,1.0,425,13,0,0,60,1,325.0,34,0,17,0,1.0,45000,17,11,0,40,28.1,1,8.125
3458,43,1.0,395,7,0,0,40,1,200.0,41,0,12,0,0.0,22500,30,23,0,48,12.1,1,4.1666669999999995
3460,44,1.0,675,18,0,0,50,1,800.0,48,0,18,0,1.0,67500,20,24,0,40,25.9,1,20.0
3461,33,0.0,400,12,0,0,54,1,300.0,31,0,12,0,0.0,32500,15,13,0,40,16.9,1,7.5
3462,36,1.0,412,12,0,0,56,1,330.0,32,0,12,0,0.0,45000,18,14,0,40,27.84,1,8.25
3465,31,0.0,600,18,0,0,50,0,600.0,29,0,18,1,0.0,67500,7,5,0,40,36.3,1,15.0
3469,34,0.0,350,12,0,0,40,0,270.0,31,0,13,0,0.0,37500,16,12,1,40,23.46,1,6.75
3471,47,1.0,375,12,0,0,43,1,62.0,35,0,12,0,0.0,32500,29,17,0,10,29.276,1,6.2
3473,52,0.0,600,12,0,0,40,0,150.0,47,0,12,0,0.0,67500,34,29,0,20,59.7,1,7.5
3475,26,0.0,550,13,0,0,40,0,180.0,27,0,13,0,0.0,32500,7,8,1,40,23.14,1,4.5
3478,35,0.0,1000,16,0,0,65,0,1000.0,33,0,17,0,0.0,67500,13,10,0,40,15.5,1,25.0
3479,40,1.0,700,12,0,0,40,0,500.0,39,0,12,0,0.0,55000,22,21,0,45,29.0,1,11.11111
3480,52,1.0,800,12,0,0,35,0,220.0,52,0,12,0,0.0,45000,34,34,0,40,33.56,1,5.5
3481,42,0.0,789,16,0,0,45,1,414.0,40,0,14,0,0.0,67500,20,20,0,40,45.972,1,10.35
3483,37,0.0,1000,17,0,0,40,0,160.0,37,0,17,0,0.0,3000,14,14,1,12,0.0,1,13.333329999999998
3485,24,0.0,800,16,0,0,45,0,475.0,22,0,16,0,0.0,45000,2,0,0,40,20.3,1,11.875
3487,58,0.0,158,16,0,0,34,0,163.0,55,0,12,0,0.0,17500,36,37,0,35,9.024,1,4.657143
3489,52,0.0,900,18,0,0,40,0,700.0,52,0,14,0,0.0,55000,28,32,0,40,18.6,1,17.5
3490,45,0.0,600,13,0,0,34,0,168.0,44,0,12,0,1.0,37500,26,26,0,24,28.764,1,7.0
3491,26,0.0,250,12,0,0,66,0,354.0,27,0,14,0,1.0,27500,8,7,1,40,9.092,1,8.85
3495,44,0.0,360,10,0,1,40,0,325.0,49,0,14,1,0.0,67500,28,29,0,40,50.6,1,8.125
3496,28,0.0,750,16,0,0,40,0,420.0,24,0,13,0,0.0,112500,6,5,0,40,90.66,1,10.5
3497,47,0.0,950,16,0,0,40,1,150.0,47,0,17,0,0.0,67500,25,24,0,24,59.7,1,6.25
3498,47,0.0,700,18,0,0,45,0,400.0,46,0,16,0,0.0,67500,23,24,0,35,46.7,1,11.42857
3499,35,0.0,800,17,0,0,40,1,198.0,32,0,14,0,0.0,22500,12,12,0,40,12.204,1,4.95
3500,33,0.0,370,16,0,0,60,0,400.0,33,0,15,0,0.0,45000,11,12,1,45,24.2,1,8.888889
3506,43,0.0,650,16,0,0,50,1,40.0,43,0,18,0,0.0,112500,21,19,0,8,110.42,1,5.0
3508,63,0.0,700,12,0,0,24,0,1000.0,55,0,17,0,1.0,112500,45,32,0,66,60.5,1,15.151520000000001
3510,49,0.0,500,12,0,0,40,1,400.0,42,0,12,0,0.0,37500,31,24,0,48,16.7,1,8.333333
3511,47,0.0,1230,18,0,0,20,1,460.0,46,0,16,0,0.0,112500,23,24,0,50,88.58,1,9.2
3513,22,0.0,420,12,0,0,32,0,400.0,23,0,13,0,0.0,37500,4,4,0,54,16.7,1,7.407407000000001
3514,39,0.0,1000,16,0,0,40,0,198.0,37,0,12,0,0.0,55000,17,19,1,16,44.70399999999999,1,12.375
3516,29,0.0,600,16,0,0,65,0,550.0,30,0,18,0,1.0,112500,7,6,1,40,83.9,1,13.75
3517,34,0.0,400,12,0,0,40,1,68.0,26,0,12,0,0.0,13750,16,8,0,15,10.214,1,4.533333
3518,33,0.0,561,13,0,0,21,0,597.0,33,0,12,0,0.0,55000,14,15,0,40,23.956,1,14.925
3519,46,0.0,1300,12,0,0,52,0,464.0,46,0,12,0,1.0,55000,28,28,0,32,30.872,1,14.5
3520,26,0.0,275,12,0,0,50,0,226.0,24,0,16,0,0.0,22500,8,2,1,40,10.748,1,5.65
3522,48,0.0,800,12,0,0,50,0,450.0,49,0,12,0,0.0,67500,30,31,0,40,44.1,1,11.25
3523,46,0.0,1100,14,0,0,40,1,550.0,42,0,12,0,0.0,112500,26,24,0,40,83.9,1,13.75
3524,39,0.0,500,18,0,0,40,1,350.0,36,0,15,0,0.0,67500,15,15,0,40,49.3,1,8.75
3525,31,0.0,800,17,0,0,40,0,360.0,28,0,17,0,0.0,45000,8,5,1,32,26.28,1,11.25
3534,43,1.0,525,18,0,0,55,1,525.0,44,0,16,0,1.0,45000,19,22,0,40,17.7,1,13.125
3535,38,0.0,1923,16,0,0,32,0,400.0,41,0,14,0,0.0,112500,16,21,0,40,91.7,1,10.0
3536,43,0.0,550,9,0,0,45,1,250.0,36,0,9,0,1.0,45000,28,21,0,40,32.0,1,6.25
3542,32,0.0,200,14,0,0,35,0,360.0,30,0,12,0,0.0,32500,12,12,1,40,13.78,1,9.0
3543,36,1.0,1325,12,0,0,50,0,780.0,26,0,18,0,0.0,112500,18,2,0,40,71.94,1,19.5
3544,53,0.0,436,16,0,0,40,1,500.0,45,0,16,0,0.0,45000,31,23,0,40,19.0,1,12.5
3545,43,1.0,480,14,0,0,40,1,260.0,42,0,13,0,0.0,45000,23,23,0,40,31.48,1,6.5
3546,38,0.0,350,12,0,0,40,1,800.0,38,0,15,0,0.0,112500,20,17,0,40,70.9,1,20.0
3547,34,0.0,500,15,0,1,40,0,460.0,34,0,16,0,0.0,45000,13,12,1,21,21.08,1,21.90476
3548,38,0.0,950,14,0,0,34,1,90.0,36,0,12,0,0.0,45000,18,18,0,14,40.32,1,6.428571
3551,41,1.0,480,12,0,1,40,0,640.0,35,0,12,1,0.0,67500,23,17,1,40,34.22,1,16.0
3554,22,0.0,550,15,0,0,50,0,378.0,24,0,14,0,0.0,32500,1,4,0,40,12.844000000000001,1,9.45
3558,63,0.0,200,8,0,0,10,1,225.0,56,0,12,0,0.0,32500,49,38,0,35,20.8,1,6.428571
3564,41,0.0,452,14,0,0,40,0,500.0,33,0,12,0,0.0,55000,21,15,1,40,29.0,1,12.5
3565,32,0.0,220,7,0,1,40,0,106.0,36,0,0,1,0.0,8750,19,30,1,120,3.238,1,0.8833333000000001
3568,47,0.0,1346,18,0,0,60,1,872.0,37,0,18,0,1.0,112500,23,13,0,60,67.156,1,14.53333
3570,50,1.0,440,12,0,0,40,0,700.0,49,0,18,0,1.0,45000,32,25,0,40,8.6,1,17.5
3571,32,0.0,80,18,0,0,8,0,900.0,30,0,18,0,0.0,55000,8,6,0,35,8.2,1,25.71428
3572,28,0.0,550,15,0,0,60,0,247.0,29,0,12,0,0.0,45000,7,11,1,24,32.156,1,10.29167
3573,36,0.0,600,14,0,0,40,0,500.0,36,0,16,0,0.0,3000,16,14,1,40,0.0,1,12.5
3578,29,0.0,360,12,0,0,60,0,300.0,27,0,10,0,0.0,32500,11,11,1,40,16.9,1,7.5
3581,42,1.0,500,12,0,0,40,1,370.0,42,0,12,0,0.0,55000,24,24,0,35,35.76,1,10.57143
3582,33,1.0,600,12,0,0,40,0,600.0,29,0,12,0,0.0,45000,15,11,0,40,13.8,1,15.0
3583,41,1.0,431,12,0,0,40,0,100.0,24,0,15,0,0.0,17500,23,3,1,40,12.3,1,2.5
3584,31,1.0,355,12,0,0,40,0,330.0,30,0,13,0,0.0,45000,13,11,1,40,27.84,1,8.25
3585,32,1.0,760,16,0,0,35,0,500.0,30,0,14,0,0.0,67500,10,10,1,35,41.5,1,14.28571
3586,47,0.0,600,12,0,0,50,1,85.0,41,0,14,0,0.0,45000,29,21,0,20,40.58,1,4.25
3587,61,0.0,445,12,0,0,40,0,341.0,54,0,14,0,0.0,67500,43,34,0,40,49.768,1,8.525
3589,34,1.0,472,12,0,0,40,1,450.0,40,0,12,0,1.0,45000,16,22,0,40,21.6,1,11.25
3590,29,0.0,512,14,0,0,32,0,346.0,27,0,14,0,0.0,45000,9,7,1,40,27.008000000000003,1,8.65
3593,25,0.0,175,14,0,0,35,1,272.0,26,0,13,0,0.0,32500,5,7,0,40,18.355999999999998,1,6.8
3596,29,0.0,370,16,0,0,45,0,300.0,25,0,16,0,0.0,32500,7,3,1,50,16.9,1,6.0
3599,35,1.0,368,14,1,0,40,1,450.0,32,1,12,0,0.0,55000,15,14,0,40,31.6,1,11.25
3601,56,1.0,680,12,0,0,40,0,210.0,55,0,12,0,0.0,55000,38,37,0,30,44.08,1,7.0
3603,51,0.0,400,12,0,0,28,1,266.0,49,0,13,0,0.0,55000,33,30,0,40,41.168,1,6.65
3607,39,0.0,360,12,0,0,40,0,120.0,32,0,12,0,0.0,17500,21,14,1,20,11.26,1,6.0
3612,25,0.0,400,16,0,0,60,0,500.0,26,0,16,0,0.0,45000,3,4,0,50,19.0,1,10.0
3615,32,0.0,750,16,0,0,40,0,320.0,33,0,16,0,0.0,55000,10,11,1,40,38.36,1,8.0
3621,37,0.0,250,12,0,0,45,1,174.0,37,0,12,0,0.0,45000,19,19,0,40,35.952,1,4.35
3622,44,0.0,500,18,0,0,48,0,250.0,37,0,18,0,0.0,45000,20,13,1,25,32.0,1,10.0
3625,42,0.0,320,16,0,0,80,0,190.0,37,0,12,0,0.0,37500,20,19,0,40,27.62,1,4.75
3628,40,0.0,800,18,0,0,60,1,200.0,42,0,15,0,0.0,67500,16,21,0,30,57.1,1,6.6666669999999995
3632,40,0.0,350,18,0,0,48,1,750.0,38,0,18,0,0.0,67500,16,14,0,50,28.5,1,15.0
3639,37,0.0,865,12,0,0,40,1,171.0,39,0,15,0,0.0,45000,19,18,0,16,36.108000000000004,1,10.6875
3647,33,1.0,1014,10,0,0,40,1,168.0,31,0,12,0,0.0,45000,17,13,0,24,36.264,1,7.0
3648,36,0.0,310,12,0,0,32,0,368.0,35,0,16,0,0.0,32500,18,13,0,40,13.364,1,9.2
3650,31,0.0,500,12,1,0,44,0,300.0,28,1,12,0,0.0,0,13,10,0,40,0.0,1,7.5
3655,29,1.0,436,14,0,0,40,0,375.0,31,0,16,0,1.0,45000,9,9,0,40,25.5,1,9.375
3658,30,0.0,400,12,0,0,40,1,230.0,27,0,12,0,0.0,27500,12,9,0,40,15.54,1,5.75
3659,45,1.0,420,12,0,0,40,1,83.0,45,0,13,0,0.0,37500,27,26,0,15,33.184,1,5.533333
3660,40,1.0,600,16,1,0,40,1,438.0,32,1,16,0,1.0,45000,18,10,0,40,22.224,1,10.95
3661,41,1.0,840,16,0,0,40,0,557.0,35,0,16,0,0.0,67500,19,13,1,40,38.536,1,13.925
3662,32,0.0,673,16,1,0,40,0,552.0,30,1,16,0,0.0,55000,10,8,1,40,26.296,1,13.8
3666,57,0.0,988,12,0,0,40,0,558.0,53,0,12,0,0.0,112500,39,35,0,40,83.484,1,13.95
3667,47,0.0,560,16,0,0,40,1,585.0,43,0,16,0,0.0,45000,25,21,0,40,14.58,1,14.625
3668,32,1.0,450,14,0,0,45,0,300.0,31,0,12,0,0.0,37500,12,13,1,30,21.9,1,10.0
3673,54,0.0,1000,12,0,0,40,0,370.0,52,0,12,0,0.0,112500,36,34,0,40,93.26,1,9.25
3677,30,0.0,600,16,0,0,56,0,400.0,30,0,12,0,0.0,55000,8,12,1,40,34.2,1,10.0
3678,39,0.0,700,16,0,0,40,1,260.0,39,0,14,0,0.0,55000,17,19,0,40,41.48,1,6.5
3680,35,0.0,228,12,0,0,30,1,14.0,39,0,14,0,0.0,22500,17,19,0,3,21.772,1,4.6666669999999995
3681,42,1.0,574,16,0,0,56,1,225.0,38,0,12,0,0.0,37500,20,20,0,40,25.8,1,5.625
3685,56,0.0,1100,16,0,0,40,0,550.0,54,0,16,0,1.0,37500,34,32,0,40,8.9,1,13.75
3686,35,0.0,320,12,0,0,38,0,150.0,32,0,12,0,0.0,17500,17,14,1,16,9.7,1,9.375
3689,33,0.0,1500,18,0,0,32,0,1000.0,32,0,18,0,0.0,3000,9,8,1,45,0.0,1,22.22222
3690,51,0.0,1000,16,0,0,42,1,32.0,46,0,14,0,0.0,0,29,26,0,12,0.0,1,2.666667
3692,37,0.0,372,3,0,1,44,0,255.0,39,0,12,1,1.0,6250,28,21,1,35,0.0,1,7.285714
3694,33,1.0,325,16,0,0,35,0,500.0,27,0,12,0,0.0,67500,11,9,0,40,41.5,1,12.5
3698,44,0.0,444,12,0,0,24,1,520.0,41,0,12,0,0.0,55000,26,23,0,40,27.96,1,13.0
3699,32,0.0,500,11,0,0,90,0,225.0,40,0,12,0,0.0,32500,15,22,1,40,20.8,1,5.625
3701,41,1.0,250,12,0,1,35,1,230.0,36,0,12,1,1.0,22500,23,18,0,40,10.54,1,5.75
3705,27,0.0,325,12,1,0,40,0,280.0,25,1,12,0,0.0,32500,9,7,0,40,17.94,1,7.0
3708,32,0.0,1500,15,0,0,65,0,250.0,32,0,16,0,0.0,55000,11,10,1,30,42.0,1,8.333333
3713,55,1.0,450,12,0,0,22,1,425.0,57,0,12,0,1.0,32500,37,39,0,110,10.4,1,3.863636
3717,23,0.0,248,14,0,0,45,0,296.0,24,0,15,0,0.0,27500,3,3,0,40,12.107999999999999,1,7.4
3718,38,0.0,944,17,0,0,40,1,652.0,39,0,17,0,1.0,112500,15,16,0,40,78.596,1,16.3
3720,60,0.0,400,18,0,0,40,0,288.0,57,0,16,0,0.0,45000,36,35,0,27,30.024,1,10.66667
3722,24,0.0,209,10,0,1,38,0,143.0,22,0,14,1,0.0,0,8,2,1,30,0.0,1,4.766667
3724,62,0.0,1154,18,0,0,32,0,865.0,58,0,18,0,1.0,112500,38,34,0,40,67.52,1,21.625
3725,30,0.0,275,18,0,0,40,0,25.0,29,0,16,0,0.0,13750,6,7,1,3,12.45,1,8.333333
3726,33,0.0,416,16,0,0,40,0,80.0,31,0,16,0,0.0,17500,11,9,1,20,13.34,1,4.0
3729,23,0.0,485,12,0,0,70,0,325.0,23,0,15,1,0.0,37500,5,2,0,35,20.6,1,9.285714
3730,39,0.0,450,16,1,0,45,1,456.0,31,1,12,0,1.0,55000,17,13,0,40,31.288,1,11.4
3731,36,1.0,659,12,0,0,40,1,102.0,34,0,10,0,0.0,45000,18,18,0,24,39.696,1,4.25
3732,43,0.0,260,7,1,0,40,1,170.0,36,1,14,0,0.0,22500,30,16,0,40,13.66,1,4.25
3734,43,0.0,1450,18,0,0,43,1,450.0,43,0,18,0,0.0,112500,19,19,0,40,89.1,1,11.25
3735,36,0.0,530,16,0,0,40,0,800.0,35,0,16,0,1.0,67500,14,13,1,40,25.9,1,20.0
3739,46,1.0,720,16,0,0,40,0,100.0,51,0,13,0,0.0,45000,24,32,0,56,39.8,1,1.785714
3742,28,0.0,500,12,0,0,50,0,80.0,25,0,12,0,0.0,27500,10,7,1,25,23.34,1,3.2
3743,58,0.0,547,12,0,1,40,1,317.0,51,0,12,1,0.0,55000,40,33,0,40,38.516,1,7.925
3744,62,1.0,350,12,0,0,40,0,425.0,57,0,12,0,0.0,3000,44,39,0,40,0.0,1,10.625
3745,41,0.0,200,16,0,0,40,1,800.0,40,0,14,0,0.0,3000,19,20,0,40,0.0,1,20.0
3748,40,0.0,200,1,0,1,40,0,170.0,51,0,12,0,0.0,3000,33,33,0,14,0.0,1,12.14286
3750,41,1.0,506,12,0,0,50,1,226.0,41,0,12,0,0.0,37500,23,23,0,40,25.748,1,5.65
3751,28,0.0,630,14,0,0,40,0,352.0,27,0,12,0,0.0,55000,8,9,1,40,36.696,1,8.8
3755,35,1.0,624,12,0,0,48,0,125.0,34,0,16,0,0.0,45000,17,12,1,15,38.5,1,8.333333
3757,29,1.0,344,11,0,0,40,1,180.0,27,0,11,0,0.0,27500,12,10,0,40,18.14,1,4.5
3758,32,0.0,500,12,0,0,65,1,277.0,31,0,12,0,1.0,37500,14,13,0,40,23.096,1,6.925
3760,59,1.0,600,12,0,0,40,0,360.0,56,0,12,0,0.0,3000,41,38,0,40,0.0,1,9.0
3761,53,0.0,590,17,0,0,40,0,460.0,51,0,17,0,0.0,45000,30,28,0,40,21.08,1,11.5
3762,43,0.0,455,17,0,1,40,1,961.0,51,0,16,0,0.0,13750,20,29,0,40,0.0,1,24.025
